1061020208000475180004751            PLASTIC-ZIP                                                                                                                                                                                             EA000000000100000000000045.420200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000492980004929            DVD/CD                                                                                                                                                                                                  EA000000000100000000000002.020200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000493080004930            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000493180004931            DVD/CD                                                                                                                                                                                                  EA000000000100000000000002.020200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000493280004932            Apparel                                                                                                                                                                                                 EA000000000100000000000001.420200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000493380004933            Bag/Case                                                                                                                                                                                                EA000000000100000000000000.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000493480004934            Book                                                                                                                                                                                                    EA000000000100000000000001.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000493580004935            Home Supplies                                                                                                                                                                                           EA000000000100000000000003.520200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000493680004936            Home Supplies                                                                                                                                                                                           EA000000000100000000000004.720200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000493780004937            Beauty Supplies                                                                                                                                                                                         EA000000000100000000000006.520200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000493880004938            DVD/CD                                                                                                                                                                                                  EA000000000100000000000000.720200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000493980004939            DVD/CD                                                                                                                                                                                                  EA000000000100000000000001.220200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000494080004940            Home Supplies                                                                                                                                                                                           EA000000000100000000000001.020200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000494180004941            DVD/CD                                                                                                                                                                                                  EA000000000100000000000000.520200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000494280004942            DVD/CD                                                                                                                                                                                                  EA000000000100000000000000.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000494380004943            DVD/CD                                                                                                                                                                                                  EA000000000100000000000007.320200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000474380004743            DVD/CD                                                                                                                                                                                                  EA000000000100000000000001.320200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000494480004944            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000494580004945            DVD/CD                                                                                                                                                                                                  EA000000000100000000000001.320200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000494680004946            MEDICAL KIT                                                                                                                                                                                             EA000000000100000000000000.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000494780004947            DVD/CD                                                                                                                                                                                                  EA000000000100000000000004.720200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000494880004948            DVD/CD                                                                                                                                                                                                  EA000000000100000000000004.720200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000494980004949            Food/Grocery                                                                                                                                                                                            EA000000000100000000000000.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000495080004950            Electronics (No Battery)                                                                                                                                                                                EA000000000100000000000000.820200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000495180004951            DVD/CD                                                                                                                                                                                                  EA000000000100000000000010.020200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000495280004952            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000495380004953            DVD/CD                                                                                                                                                                                                  EA000000000100000000000001.320200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000495480004954            Book                                                                                                                                                                                                    EA000000000100000000000007.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000495580004955            Book                                                                                                                                                                                                    EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000495680004956            Apparel                                                                                                                                                                                                 EA000000000100000000000018.720200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000495780004957            Posters                                                                                                                                                                                                 EA000000000100000000000004.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000495880004958            Apparel                                                                                                                                                                                                 EA000000000100000000000005.520200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000474480004744            Apparel                                                                                                                                                                                                 EA000000000100000000000019.120200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000495980004959            DVD/CD                                                                                                                                                                                                  EA000000000100000000000000.720200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000496080004960            DVD/CD                                                                                                                                                                                                  EA000000000100000000000002.820200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000496180004961            Apparel                                                                                                                                                                                                 EA000000000100000000000000.520200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000496280004962            Book                                                                                                                                                                                                    EA000000000100000000000003.620200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000474580004745            DVD/CD                                                                                                                                                                                                  EA000000000100000000000001.620200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000496380004963            DVD/CD                                                                                                                                                                                                  EA000000000100000000000002.120200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000496480004964            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000496580004965            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000496680004966            DVD/CD                                                                                                                                                                                                  EA000000000100000000000002.120200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000496780004967            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000496880004968            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000496980004969            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000497080004970            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000497180004971            DVD/CD                                                                                                                                                                                                  EA000000000100000000000002.120200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000474680004746            Bag/Case                                                                                                                                                                                                EA000000000100000000000000.620200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000497280004972            DVD/CD                                                                                                                                                                                                  EA000000000100000000000001.120200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000497380004973            Decoration                                                                                                                                                                                              EA000000000100000000000002.120200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000497480004974            Apparel                                                                                                                                                                                                 EA000000000100000000000003.820200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000497580004975            DVD/CD                                                                                                                                                                                                  EA000000000100000000000012.320200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000497680004976            DVD/CD                                                                                                                                                                                                  EA000000000100000000000017.320200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000497780004977            DVD/CD                                                                                                                                                                                                  EA000000000100000000000010.020200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000474780004747            DVD/CD                                                                                                                                                                                                  EA000000000100000000000007.120200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000497880004978            Food/Grocery                                                                                                                                                                                            EA000000000100000000000000.720200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000497980004979            DVD/CD                                                                                                                                                                                                  EA000000000100000000000001.520200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000498080004980            Posters                                                                                                                                                                                                 EA000000000100000000000003.420200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000498180004981            Shoes                                                                                                                                                                                                   EA000000000100000000000002.020200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000498280004982            DVD/CD                                                                                                                                                                                                  EA000000000100000000000002.020200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000474880004748            DVD/CD                                                                                                                                                                                                  EA000000000100000000000002.120200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000474980004749            Beauty Supplies                                                                                                                                                                                         EA000000000100000000000021.020200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000475080004750            Beauty Supplies                                                                                                                                                                                         EA000000000100000000000021.020200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000498380004983            Home Supplies                                                                                                                                                                                           EA000000000100000000000029.020200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000498480004984            Home Supplies                                                                                                                                                                                           EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000498580004985            Home Supplies                                                                                                                                                                                           EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000498680004986            Home Supplies                                                                                                                                                                                           EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000498780004987            Home Supplies                                                                                                                                                                                           EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000498880004988            Home Supplies                                                                                                                                                                                           EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000498980004989            Home Supplies                                                                                                                                                                                           EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000499080004990            Home Supplies                                                                                                                                                                                           EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000499180004991            Home Supplies                                                                                                                                                                                           EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000499280004992            Home Supplies                                                                                                                                                                                           EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000499380004993            Home Supplies                                                                                                                                                                                           EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000499480004994            Home Supplies                                                                                                                                                                                           EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000499580004995            Home Supplies                                                                                                                                                                                           EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000499680004996            Home Supplies                                                                                                                                                                                           EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000499780004997            Home Supplies                                                                                                                                                                                           EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000499880004998            Home Supplies                                                                                                                                                                                           EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000499980004999            Home Supplies                                                                                                                                                                                           EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
